OSEBuildingID,SiteEUI(kBtu/sf)_2015,SourceEUI(kBtu/sf)_2015,GHGEmissions(MetricTonsCO2e),Electricity(kBtu)_2015,NaturalGas(kBtu)_2015,SteamUse(kBtu)_2015,PropertyGFATotal_2015,YearBuilt_2015,NumberofFloors_2015,BuildingType_2015,PrimaryPropertyType_2015,ENERGYSTARScore_2015,SiteEUI(kBtu/sf)_2016,SourceEUI(kBtu/sf)_2016,Electricity(kBtu)_2016,NaturalGas(kBtu)_2016,SteamUse(kBtu)_2016,PropertyGFATotal_2016,YearBuilt_2016,NumberofFloors_2016,BuildingType_2016,PrimaryPropertyType_2016,ENERGYSTARScore_2016,Δ_SiteEUI,Δ_SiteEUI_pct,Δ_SourceEUI,Δ_SourceEUI_pct,Δ_Electricity,Δ_Electricity_pct,Δ_NaturalGas,Δ_NaturalGas_pct,Δ_ENERGYSTARScore,Δ_ENERGYSTARScore_pct,Trajectory_Class,Energy_Efficiency_2015,Electrification_Rate_2015,BuildingAge_2015,SizeCategory,Has_ENERGY_STAR,Age_Size_Interaction,EUI_ESTAR_Interaction,Electricity_per_sqft,NaturalGas_per_sqft,Target_2016_EUI,Target_Delta_EUI,Target_Worsened,Cluster,Annual_EUI_Change_Rate,Projected_EUI_2020,Projected_EUI_2025,Projected_EUI_2030,Projected_EUI_2040,Risk_Score,BEPS_Target_2030,BEPS_Target_2040,BEPS_Compliant_2030,BEPS_Compliant_2040
24077,54.1,169.9,5.47,784684.0,0.0,0.0,26390,1993,4.0,Multifamily LR (1-4),Low-Rise Multifamily,,57.0,178.8999939,826416.0,0.0,0.0,26390,1993,4,Multifamily LR (1-4),Low-Rise Multifamily,,2.8999999999999986,5.360443622920514,8.999993899999993,5.297230076515593,41732.0,5.318319221495532,0.0,,,,Declining,0.31842260153031193,1.0,22,Medium,0,223.97712308225724,0.0,29.734141720348617,0.0,57.0,2.8999999999999986,1,2.0,0.053604436229205146,70.24011564577012,91.19545001721183,118.40256849495391,199.5891962493728,5.360443622920514,60,50,1,0
24083,15.0,36.6,17.64,520964.0,263820.0,0.0,52325,1937,1.0,NonResidential,Non-Refrigerated Warehouse,67.0,15.5,37.79999924,540429.0,268539.0,0.0,52325,1937,1,NonResidential,Warehouse,67.0,0.5,3.3333333333333335,1.1999992399999968,3.2786864480874227,19465.0,3.7363426263618984,4719.0,1.7887195815328631,0.0,0.0,Stable,0.4098360655737705,0.6638310668922914,78,Large,1,847.4893953594932,1005.0,9.956311514572384,5.041949354992833,15.5,0.5,1,1.0,0.03333333333333333,17.672315432098774,20.820715515439762,24.530016807389636,34.04883343570771,3.3333333333333335,60,50,1,1
24085,13.7,24.9,10.14,103860.0,177335.0,0.0,20600,1920,4.0,NonResidential,Other,,13.10000038,24.10000038,101274.0,169565.0,0.0,20600,1920,4,NonResidential,Other,,-0.5999996199999984,-4.379559270072981,-0.7999996199999977,-3.2128498795180636,-2586.0,-2.489890236857308,-7770.0,-4.381537767502185,,,Stable,0.5502008032128514,0.3693522288803144,95,Small,0,943.6440152424346,0.0,5.041747572815534,8.608495145631068,13.10000038,-0.5999996199999984,0,1.0,-0.043795592700729816,10.951516772840336,8.754432089474683,6.998124807633113,4.4718692249702325,0.0,60,50,1,1
24086,129.6,287.4,818.66,16720050.0,13219839.0,0.0,180796,1991,,Campus,Other,,91.0,235.1000061,15419770.0,5602515.0,0.0,230971,1991,0,Campus,Other,,-38.599999999999994,-29.78395061728395,-52.299993899999976,-18.197631837160742,-1300280.0,-7.776771002479059,-7617324.0,-57.62039915917282,,,Improving,0.4509394572025052,0.558453974228161,24,Very Large,0,290.52312321317265,0.0,92.48019867696188,73.12019624327972,91.0,-38.599999999999994,0,,-0.2978395061728395,22.120093352291093,3.77545161970735,0.6443930731094537,0.01877218265122904,0.0,60,50,0,0
24089,12.1,37.9,2.18,312576.0,0.0,0.0,25880,1944,1.0,NonResidential,Retail Store,99.0,6.300000191,19.79999924,162960.0,0.0,0.0,25880,1944,1,NonResidential,Retail Store,100.0,-5.799999809,-47.93388271900827,-18.10000076,-47.75725794195251,-149616.0,-47.86547911547912,0.0,,1.0,1.0101010101010102,Improving,0.31926121372031663,1.0,71,Medium,1,721.4497715298729,1197.8999999999999,12.077897990726429,0.0,6.300000191,-5.799999809,0,2.0,-0.47933882719008264,0.4629790418810715,0.017714842414968176,0.0006778182453186887,9.923506943645298e-07,0.0,60,50,1,1
24091,11.3,32.3,10.97,702564.0,114312.0,0.0,45842,1960,1.0,NonResidential,Non-Refrigerated Warehouse,98.0,11.39999962,31.39999962,671187.0,148167.0,0.0,45842,1960,1,NonResidential,Warehouse,99.0,0.0999996199999984,0.8849523893805169,-0.900000379999998,-2.7863788854489107,-31377.0,-4.466069995046714,33855.0,29.61631324795297,1.0,1.0204081632653061,Stable,0.34984520123839014,0.8600619922730011,55,Medium,1,590.3137786850352,1107.4,15.325771126914184,2.493608481305353,11.39999962,0.0999996199999984,1,2.0,0.008849523893805169,11.80892625117428,12.340773381033008,12.896573693723314,14.084397641241697,0.8849523893805169,60,50,1,1
24099,20.5,64.1,4.74,638090.0,5468.0,0.0,31365,1972,1.0,NonResidential,Other,,20.79999924,64.59999847,641398.0,11594.0,0.0,31365,1972,1,NonResidential,Other,,0.2999992399999982,1.4634109268292597,0.4999984700000084,0.7800288143525873,3308.0,0.5184221661521102,6126.0,112.03365032918799,,,Stable,0.31981279251170047,0.9915034853113472,43,Medium,0,445.1996306558579,0.0,20.34401402837558,0.1743344492268452,20.79999924,0.2999992399999982,1,2.0,0.014634109268292596,22.04454560116611,23.70546296399474,25.49151996617251,29.477477192879753,1.4634109268292597,60,50,1,1
24100,17.5,37.2,16.44,289277.0,271637.0,0.0,32100,1910,1.0,NonResidential,Other,,23.60000038,45.20000076,314021.0,443988.0,0.0,32100,1910,1,NonResidential,Other,,6.100000380000001,34.85714502857144,8.000000759999999,21.50537838709677,24744.0,8.55373914967315,172351.0,63.449014677676466,,,Declining,0.4704301075268817,0.5157243356379053,105,Medium,0,1089.547458434489,0.0,9.011744548286604,8.46221183800623,23.60000038,6.100000380000001,1,1.0,0.34857145028571435,78.05628093519387,348.1590281962235,1552.9142237147719,30894.920400035866,34.85714502857144,60,50,1,1
24102,29.8,52.3,22.89,206942.0,403777.0,0.0,20520,1966,1.0,NonResidential,Non-Refrigerated Warehouse,70.0,56.90000153,106.5,458877.0,709011.0,0.0,20520,1966,1,NonResidential,Warehouse,20.0,27.100001529999997,90.93960244966442,54.2,103.63288718929256,251935.0,121.74184070899092,305234.0,75.59469707288923,-50.0,-71.42857142857143,Declining,0.5697896749521989,0.3388497819782912,49,Small,1,486.53099752099746,2086.0,10.084892787524366,19.67724171539961,56.90000153,27.100001529999997,1,1.0,0.9093960244966441,756.3038898124672,19194.482340451967,487143.0086248501,313773754.2390713,90.93960244966442,60,50,1,0
24104,20.7,64.9,3.31,474830.0,0.0,0.0,22972,1945,1.0,NonResidential,Non-Refrigerated Warehouse,12.0,21.60000038,67.69999695,495481.0,0.0,0.0,22972,1945,1,NonResidential,Warehouse,12.0,0.9000003800000016,4.347827922705322,2.7999969499999935,4.314325038520791,20651.0,4.3491354800665505,0.0,,0.0,0.0,Stable,0.31895223420647145,1.0,70,Small,1,702.9452424604519,248.39999999999998,20.669946021243252,0.0,21.60000038,0.9000003800000016,1,2.0,0.04347827922705322,25.6086929019494,31.681408316248977,39.19417663150173,59.98679775274349,4.347827922705322,60,50,1,1
24105,18.3,50.5,8.98,485908.0,105361.0,0.0,24990,1953,1.0,NonResidential,Non-Refrigerated Warehouse,69.0,16.20000076,43.70000076,414213.0,109401.0,0.0,24990,1953,1,NonResidential,Warehouse,80.0,-2.099999239999999,-11.475405683060103,-6.799999239999998,-13.465345029702966,-71695.0,-14.754850712480552,4040.0,3.8344358918385364,11.0,15.942028985507244,Improving,0.36237623762376237,0.8218053035082171,62,Small,1,627.8288044201564,1262.7,19.444097639055624,4.216126450580232,16.20000076,-2.099999239999999,0,2.0,-0.11475405683060103,9.94880264128527,5.408670710122665,2.9404260899841885,0.8690599162938792,0.0,60,50,1,1
24106,39.8,86.5,31.13,590278.0,508711.0,0.0,24000,1951,2.0,NonResidential,Retail Store,,47.79999924,98.0,630883.0,688064.0,0.0,24000,1951,2,NonResidential,Retail Store,,7.999999240000001,20.100500603015078,11.5,13.294797687861271,40605.0,6.878962116155439,179353.0,35.25636363278954,,,Declining,0.4601156069364162,0.5371100165697745,64,Small,0,645.4944496082379,0.0,24.594916666666666,21.196291666666667,47.79999924,7.999999240000001,1,1.0,0.20100500603015078,99.45054334930346,248.5027782028062,620.9481486452393,3877.0688456841967,20.100500603015078,60,50,1,1
24108,39.1,91.8,95.69,2440129.0,1481530.0,0.0,100386,1963,1.0,NonResidential,Non-Refrigerated Warehouse,,36.09999847,81.59999847,2095246.0,1531185.0,0.0,100386,1963,1,NonResidential,Warehouse,,-3.0000015299999987,-7.672638184143218,-10.200001529999994,-11.111112777777771,-344883.0,-14.13380194243829,49655.0,3.3516027350104283,,,Improving,0.42592592592592593,0.6222185559733776,52,Very Large,0,598.8729757807953,0.0,24.307463192078576,14.758332835255912,36.09999847,-3.0000015299999987,0,2.0,-0.07672638184143218,26.23184804568282,17.598717439687814,11.806825618332454,5.314194064365735,0.0,60,50,1,1
24112,44.7,102.7,27.81,649758.0,438284.0,0.0,24354,1966,1.0,NonResidential,"Distribution Center
",2.0,30.20000076,72.30000305,472280.0,263628.0,0.0,24354,1966,1,NonResidential,Distribution Center,10.0,-14.499999240000001,-32.43847704697986,-30.399996950000002,-29.60077599805258,-177478.0,-27.31447708223677,-174656.0,-39.84996029971434,8.0,400.0,Improving,0.4352482960077897,0.597180991174973,49,Small,1,494.92412986579154,89.4,26.67972406996797,17.99638663053297,30.20000076,-14.499999240000001,0,1.0,-0.32438477046979863,6.292231273366057,0.8857309708618752,0.12468062896299713,0.002470547976265429,0.0,60,50,1,1
24115,24.5,64.8,14.87,626777.0,197732.0,0.0,33600,1959,1.0,NonResidential,"Distribution Center
",58.0,25.20000076,66.5,642794.0,204625.0,0.0,33600,1959,1,NonResidential,Distribution Center,58.0,0.7000007600000018,2.8571459591836805,1.7000000000000028,2.6234567901234613,16017.0,2.555454332242568,6893.0,3.486031598325005,0.0,0.0,Stable,0.37808641975308643,0.7601821205105099,56,Medium,1,583.6494220151382,1421.0,18.65407738095238,5.884880952380953,25.20000076,0.7000007600000018,1,2.0,0.028571459591836806,28.205800638094914,32.472130189222675,37.38377266985625,49.54819318775006,2.8571459591836805,60,50,1,1
24117,80.0,157.1,54.93,727382.0,938869.0,0.0,20819,1974,1.0,NonResidential,Other,2.0,81.40000153,169.8000031,839797.0,855134.0,0.0,20819,1974,1,NonResidential,Other,,1.4000015299999973,1.7500019124999968,12.700003100000004,8.084024888605985,112415.0,15.454740425251106,-83735.0,-8.918709638937914,,,Stable,0.5092297899427116,0.43653807259530525,41,Small,1,407.69044302892735,160.0,34.93837360103751,45.09673855612662,81.40000153,1.4000015299999973,1,1.0,0.017500019124999967,87.24933334665154,95.155577117939,103.77825834695084,123.43850081623343,1.7500019124999968,60,50,0,0
24118,58.4,129.2,37.36,756228.0,604144.0,0.0,23296,1967,1.0,NonResidential,Non-Refrigerated Warehouse,,61.40000153,134.3000031,778664.0,651191.0,0.0,23296,1967,1,NonResidential,Warehouse,,3.0000015299999987,5.1369889212328745,5.100003100000009,3.947370820433444,22436.0,2.966830109437894,47047.0,7.787381816255727,,,Declining,0.4520123839009288,0.5558979455619493,48,Small,0,482.6918340431665,0.0,32.46171016483517,25.93337912087912,61.40000153,3.0000015299999987,1,1.0,0.05136988921232875,75.02232538355507,96.37584428006868,123.80719090229702,204.31545464302246,5.1369889212328745,60,50,0,0
24123,53.0,122.3,45.94,1092222.0,721687.0,0.0,35222,1954,1.0,NonResidential,Mixed Use Property,,51.40000153,124.0,1147678.0,610456.0,0.0,35222,1954,1,NonResidential,Mixed Use Property,,-1.5999984700000027,-3.018865037735854,1.7000000000000028,1.3900245298446468,55456.0,5.0773560686380605,-111231.0,-15.412637334467712,,,Stable,0.4333605887162715,0.602137152415033,61,Medium,0,638.6367279951976,0.0,31.009653057747997,20.48966554994038,51.40000153,-1.5999984700000027,0,1.0,-0.03018865037735854,45.46866270571856,39.00753374049814,33.4645357477103,24.629603911111612,0.0,60,50,1,0
24132,40.7,85.4,30.69,514876.0,510350.0,0.0,25520,1957,1.0,NonResidential,Refrigerated Warehouse,100.0,63.90000153,114.8000031,575346.0,1035448.0,0.0,25520,1957,1,NonResidential,Refrigerated Warehouse,100.0,23.200001529999994,57.00246076167075,29.400003099999992,34.42623313817329,60470.0,11.744575392910138,525098.0,102.88978152248458,0.0,0.0,Declining,0.4765807962529274,0.5022073181913062,58,Medium,1,588.5409014553517,4070.0000000000005,20.17539184952978,19.9980407523511,63.90000153,23.200001529999994,1,1.0,0.5700246076167075,388.2636258001501,3703.8978653434638,35333.87751330932,3215554.6313477596,57.00246076167075,60,50,0,0
24134,21.2,66.6,4.17,597910.0,0.0,0.0,28176,1983,4.0,Multifamily LR (1-4),Low-Rise Multifamily,100.0,23.0,72.30000305,648635.0,0.0,0.0,28176,1983,4,Multifamily LR (1-4),Low-Rise Multifamily,98.0,1.8000000000000007,8.490566037735853,5.7000030500000065,8.55856313813815,50725.0,8.483718285360672,0.0,,-2.0,-2.0,Declining,0.31831831831831836,1.0,32,Medium,1,327.8803622817399,2120.0,21.220542305508236,0.0,23.0,1.8000000000000007,1,2.0,0.08490566037735853,31.863665654539954,47.891188157750435,71.98060411590676,162.60550261431305,8.490566037735853,60,50,1,1
24136,33.5,87.6,37.03,1501762.0,500169.0,0.0,59846,2001,3.0,Multifamily LR (1-4),Low-Rise Multifamily,68.0,33.20000076,84.69999695,1428284.0,558272.0,0.0,59846,2001,3,Multifamily LR (1-4),Low-Rise Multifamily,72.0,-0.2999992399999982,-0.8955201194029797,-2.900003049999995,-3.310505764840177,-73478.0,-4.892785940781562,58103.0,11.616673564335255,4.0,5.88235294117647,Stable,0.38242009132420096,0.7501567236832838,14,Large,1,153.9936521818313,2278.0,25.09377401998463,8.357601176352638,33.20000076,-0.2999992399999982,0,2.0,-0.008955201194029797,32.02662982456663,30.618060236412564,29.271441227996068,26.753276141056528,0.0,60,50,1,1
24137,33.7,89.4,39.45,1717095.0,517424.0,0.0,66363,2001,3.0,Multifamily LR (1-4),Senior Care Community,88.0,32.70000076,85.80000305,1634849.0,533852.0,0.0,66363,2001,3,Multifamily LR (1-4),Senior Care Community,91.0,-0.9999992400000011,-2.9673567952522286,-3.599996950000005,-4.026842225950788,-82246.0,-4.789833992877505,16428.0,3.174959027799252,3.0,3.4090909090909087,Stable,0.37695749440715887,0.7684405458176905,14,Large,1,155.44074027668546,2965.6000000000004,25.87428235613218,7.796874764552537,32.70000076,-0.9999992400000011,0,2.0,-0.029673567952522285,28.988063919876932,24.934951033319603,21.448544640737975,15.869982503049583,0.0,60,50,1,1
24138,58.9,144.6,158.48,4814126.0,2352088.0,0.0,121635,2001,3.0,Multifamily LR (1-4),Low-Rise Multifamily,4.0,60.09999847,147.8000031,4927628.0,2380909.0,0.0,121635,2001,3,Multifamily LR (1-4),Low-Rise Multifamily,3.0,1.1999984700000041,2.037348845500856,3.2000031000000035,2.213003526970957,113502.0,2.357686525030712,28821.0,1.225336807126264,-1.0,-25.0,Stable,0.4073305670816044,0.6717809431870162,14,Very Large,1,163.9230356026319,235.6,39.57846014716159,19.33726312327866,60.09999847,1.1999984700000041,1,2.0,0.02037348845500856,65.14950578810793,72.0621070362429,79.70816060205367,97.52016979570853,2.037348845500856,60,50,0,0
24144,28.0,65.9,15.18,387286.0,235041.0,0.0,22207,1969,4.0,Multifamily LR (1-4),Low-Rise Multifamily,98.0,28.29999924,65.40000153,379504.0,249039.0,0.0,22207,1969,4,Multifamily LR (1-4),Low-Rise Multifamily,,0.2999992399999982,1.0714258571428508,-0.4999984700000084,-0.7587230197268715,-7782.0,-2.009367754062889,13998.0,5.955556690109385,,,Stable,0.424886191198786,0.6223191344743197,46,Small,1,460.37756171210043,2744.0,17.43981627414779,10.584095105147025,28.29999924,0.2999992399999982,1,2.0,0.010714258571428508,29.532485128292773,31.14884563760121,32.85367216271232,36.54835581516721,1.0714258571428508,60,50,1,1
24150,48.0,150.8,6.91,991324.0,0.0,0.0,20645,1953,2.0,Multifamily LR (1-4),Low-Rise Multifamily,,37.20000076,116.8000031,767643.0,0.0,0.0,20645,1953,2,Multifamily LR (1-4),Low-Rise Multifamily,,-10.799999239999998,-22.499998416666664,-33.99999690000001,-22.546417042440325,-223681.0,-22.56386408479972,0.0,,,,Improving,0.3183023872679045,1.0,62,Small,0,615.9871662515832,0.0,48.01763138774522,0.0,37.20000076,-10.799999239999998,0,2.0,-0.22499998416666664,13.419915902101542,3.751961308739121,1.0489792756503717,0.08199436783144548,0.0,60,50,1,1
24153,23.3,73.3,3.3,473383.0,0.0,0.0,20278,1968,4.0,Multifamily LR (1-4),Low-Rise Multifamily,85.0,24.60000038,77.19999695,498649.0,0.0,0.0,20278,1968,4,Multifamily LR (1-4),Low-Rise Multifamily,77.0,1.3000003800000002,5.579400772532189,3.899996950000002,5.320596111869034,25266.0,5.337327280447333,0.0,,-8.0,-9.411764705882353,Declining,0.31787175989085953,1.0,47,Small,1,466.11503390075916,1980.5,23.344659236611104,0.0,24.60000038,1.3000003800000002,1,2.0,0.05579400772532189,30.566934402691707,40.10032097761622,52.60703351286168,90.53900985175822,5.579400772532189,60,50,1,1
24156,78.9,118.0,71.08,350602.0,1292267.0,0.0,20832,1925,3.0,Multifamily LR (1-4),Low-Rise Multifamily,32.0,78.40000153,116.1999969,337638.0,1295503.0,0.0,20832,1925,3,Multifamily LR (1-4),Low-Rise Multifamily,34.0,-0.4999984700000084,-0.6337116223067281,-1.8000030999999979,-1.5254263559322017,-12964.0,-3.6976400590983514,3236.0,0.250412646922037,2.0,6.25,Stable,0.6686440677966102,0.2134083727917442,90,Small,1,894.9864192235543,2524.8,16.829973118279568,62.03278609831029,78.40000153,-0.4999984700000084,0,1.0,-0.00633711622306728,76.43149297498469,74.0402169630562,71.72375567399457,67.30598772506706,0.0,60,50,0,0
24160,36.4,114.3,17.08,2450589.0,0.0,0.0,67313,1993,3.0,Multifamily LR (1-4),Low-Rise Multifamily,24.0,38.0,119.3000031,2557933.0,0.0,0.0,67313,1993,3,Multifamily LR (1-4),Low-Rise Multifamily,36.0,1.6000000000000014,4.3956043956043995,5.000003100000001,4.374455905511812,107344.0,4.38033468688548,0.0,,12.0,50.0,Stable,0.3184601924759405,1.0,22,Large,1,244.57671739100644,873.5999999999999,36.40587999346337,0.0,38.0,1.6000000000000014,1,2.0,0.043956043956043994,45.13489624879263,55.96590273047458,69.39602234093381,106.69810539050944,4.3956043956043995,60,50,1,1
24161,33.1,103.9,5.99,858933.0,0.0,0.0,25951,2005,2.0,Multifamily LR (1-4),Low-Rise Multifamily,37.0,32.79999924,102.9000015,850616.0,0.0,0.0,25951,2005,2,Multifamily LR (1-4),Low-Rise Multifamily,38.0,-0.3000007600000032,-0.90634670694865,-0.9999985000000038,-0.962462463907607,-8317.0,-0.9682943838460042,0.0,,1.0,2.7027027027027026,Stable,0.31857555341674687,1.0,10,Medium,1,101.6400395691514,1224.7,33.09826210935995,0.0,32.79999924,-0.3000007600000032,0,2.0,-0.0090634670694865,31.62694134493621,30.21943863552977,28.87457441700299,26.361735036908144,0.0,60,50,1,1
24162,25.8,81.0,15.42,2211763.0,0.0,0.0,85695,1987,3.0,Multifamily LR (1-4),Low-Rise Multifamily,74.0,26.29999924,82.5,2251887.0,0.0,0.0,85695,1987,3,Multifamily LR (1-4),Low-Rise Multifamily,72.0,0.4999992399999975,1.9379815503875872,1.5,1.8518518518518516,40124.0,1.8141184204636753,0.0,,-2.0,-2.7027027027027026,Stable,0.31851851851851853,1.0,28,Large,1,318.0397200134237,1909.2,25.809708851158177,0.0,26.29999924,0.4999992399999975,1,2.0,0.019379815503875873,28.398791280669045,31.259354503992405,34.40805752431481,41.68890185838449,1.9379815503875872,60,50,1,1
24163,35.1,110.3,11.51,1651174.0,0.0,0.0,46986,1970,3.0,Multifamily LR (1-4),Low-Rise Multifamily,28.0,30.5,95.80000305,1433399.0,0.0,0.0,46986,1970,3,Multifamily LR (1-4),Low-Rise Multifamily,72.0,-4.600000000000001,-13.105413105413108,-14.499996949999996,-13.145962783318222,-217775.0,-13.18910060357055,0.0,,44.0,157.14285714285714,Improving,0.3182230281051677,1.0,45,Medium,1,484.09318110095353,982.8000000000001,35.14182948112204,0.0,30.5,-4.600000000000001,0,2.0,-0.13105413105413108,17.388844782646515,8.614584697292676,4.267740061771631,1.0474304338507348,0.0,60,50,1,1
24164,49.1,95.7,67.71,878029.0,1159700.0,0.0,41526,1970,1.0,SPS-District K-12,K-12 School,72.0,43.70000076,89.90000153,874604.0,940342.0,0.0,41526,1970,1,SPS-District K-12,K-12 School,79.0,-5.39999924,-10.997961792260691,-5.799998470000006,-6.060604461859985,-3425.0,-0.3900782320401718,-219358.0,-18.91506424075192,7.0,9.722222222222223,Improving,0.5130616509926855,0.4308860501077425,45,Medium,1,478.53445936852944,3535.2000000000003,21.1440784087078,27.92708182825218,43.70000076,-5.39999924,0,1.0,-0.10997961792260691,27.420871534644984,15.313731073716976,8.552257688156704,2.66735181893198,0.0,60,50,1,1
24166,28.0,87.8,6.37,914061.0,0.0,0.0,41332,1987,3.0,Multifamily LR (1-4),Low-Rise Multifamily,84.0,28.79999924,90.5,941257.0,0.0,0.0,41332,1987,3,Multifamily LR (1-4),Low-Rise Multifamily,81.0,0.7999992399999982,2.8571401428571366,2.700000000000003,3.0751708428246047,27196.0,2.9752937714222574,0.0,,-3.0,-3.571428571428571,Stable,0.31890660592255127,1.0,28,Medium,1,297.62366175837167,2352.0,22.115092422336204,0.0,28.79999924,0.7999992399999982,1,2.0,0.028571401428571366,32.23519161513338,37.11098494515591,42.72427538333682,56.62642644798956,2.8571401428571366,60,50,1,1
24170,44.0,138.0,7.44,1067663.0,0.0,0.0,24291,1974,2.0,NonResidential,Small- and Mid-Sized Office,79.0,37.90000153,119.0,920430.0,0.0,0.0,24291,1974,2,NonResidential,Small- and Mid-Sized Office,87.0,-6.099998470000003,-13.863632886363641,-19.0,-13.768115942028986,-147233.0,-13.790212829329104,0.0,,8.0,10.126582278481013,Improving,0.3188405797101449,1.0,41,Small,1,414.0139966377161,3476.0,43.953027870404675,0.0,37.90000153,-6.099998470000003,0,2.0,-0.13863632886363642,20.863416668899344,9.892776252275162,4.690843476441119,1.0546696578835582,0.0,60,50,1,1
24172,24.0,75.4,3.47,498012.0,0.0,0.0,20738,1958,2.0,NonResidential,Retail Store,44.0,25.39999962,79.80000305,526753.0,0.0,0.0,20738,1958,2,NonResidential,Retail Store,44.0,1.3999996199999991,5.833331749999996,4.400003049999995,5.835547811671081,28741.0,5.7711460768013625,0.0,,0.0,0.0,Declining,0.3183023872679045,1.0,57,Small,1,566.5669620829624,1056.0,24.01446619731893,0.0,25.39999962,1.3999996199999991,1,2.0,0.05833331749999996,31.865708849947904,42.30930835456868,56.17567090288975,99.03140759396392,5.833331749999996,60,50,1,1
24173,35.1,110.1,5.29,758297.0,0.0,0.0,27344,1990,4.0,Multifamily LR (1-4),Low-Rise Multifamily,42.0,37.29999924,117.0999985,806370.0,0.0,0.0,27344,1990,4,Multifamily LR (1-4),Low-Rise Multifamily,31.0,2.199999239999997,6.267804102564094,6.999998500000004,6.35785513169846,48073.0,6.339600446790637,0.0,,-11.0,-26.190476190476193,Declining,0.3188010899182562,1.0,25,Medium,1,255.40722439452185,1474.2,27.731751023990636,0.0,37.29999924,2.199999239999997,1,2.0,0.06267804102564094,47.56808292199648,64.46502885680718,87.3640409751994,160.45371574112576,6.267804102564094,60,50,1,1
24178,40.0,125.7,6.55,938947.0,0.0,0.0,30948,2000,4.0,NonResidential,Mixed Use Property,,39.20000076,123.0999985,919746.0,0.0,0.0,30948,2000,4,NonResidential,Mixed Use Property,,-0.7999992399999982,-1.9999980999999956,-2.6000015000000047,-2.06841805887033,-19201.0,-2.0449503539603406,0.0,,,,Stable,0.31821797931583135,1.0,15,Medium,0,155.10143951119576,0.0,30.339504976088925,0.0,39.20000076,-0.7999992399999982,0,2.0,-0.019999980999999955,36.15683537699915,32.68291861198542,29.542772697335455,24.138600890984996,0.0,60,50,1,1
24179,30.5,95.6,13.52,1938967.0,0.0,0.0,63670,1991,4.0,Multifamily LR (1-4),Low-Rise Multifamily,50.0,33.0,103.5999985,2100813.0,0.0,0.0,63670,1991,4,Multifamily LR (1-4),Low-Rise Multifamily,37.0,2.5,8.19672131147541,7.999998500000004,8.368199267782432,161846.0,8.34702189361655,0.0,,-13.0,-26.0,Declining,0.31903765690376573,1.0,24,Large,1,265.47562749292115,1525.0,30.453384639547668,0.0,33.0,2.5,1,2.0,0.08196721311475409,45.22414261437786,67.05649426903568,99.42860524731414,218.60110485064695,8.19672131147541,60,50,1,1
24180,107.1,336.4,15.37,2204111.0,0.0,0.0,28385,1986,2.0,NonResidential,Medical Office,4.0,129.0,405.1000061,2654315.0,0.0,0.0,28385,1986,2,NonResidential,Medical Office,1.0,21.900000000000006,20.44817927170869,68.7000061,20.422118341260404,450204.0,20.425650069347686,0.0,,-3.0,-75.0,Declining,0.31837098692033294,1.0,29,Medium,1,297.35588900091693,428.4,77.65055487053021,0.0,129.0,21.900000000000006,1,2.0,0.20448179271708689,271.5130248786265,688.3223406044971,1744.9904835580132,11214.901344306489,20.44817927170869,60,50,0,0
24181,31.3,98.4,10.7,1534896.0,0.0,0.0,64195,1989,4.0,Multifamily LR (1-4),Low-Rise Multifamily,72.0,31.29999924,98.30000305,1532390.0,0.0,0.0,64195,1989,4,Multifamily LR (1-4),Low-Rise Multifamily,72.0,-7.600000024865494e-07,-2.428115023918688e-06,-0.09999695000000486,-0.1016229166666716,-2506.0,-0.1632683908225704,0.0,,0.0,0.0,Stable,0.3180894308943089,1.0,26,Large,1,287.8121007434672,2253.6,23.909899524885116,0.0,31.29999924,-7.600000024865494e-07,0,2.0,-2.4281150239186883e-08,31.299996200000177,31.299992400000818,31.299988600001917,31.299981000005506,0.0,60,50,1,1
24184,20.9,65.6,3.34,479378.0,0.0,0.0,22935,1992,4.0,Multifamily LR (1-4),Low-Rise Multifamily,,21.5,67.59999847,493970.0,0.0,0.0,22935,1992,4,Multifamily LR (1-4),Low-Rise Multifamily,,0.6000000000000014,2.8708133971291936,1.9999984700000084,3.048778155487818,14592.0,3.0439444446762263,0.0,,,,Stable,0.31859756097560976,1.0,23,Small,0,230.93064917395373,0.0,20.90159145410944,0.0,21.5,0.6000000000000014,1,2.0,0.028708133971291936,24.077265133130187,27.737545277083576,31.95426946308825,42.40827732193969,2.8708133971291936,60,50,1,1
24191,32.1,73.2,70.51,1592478.0,1118623.0,0.0,84389,2014,6.0,Multifamily MR (5-9),Mid-Rise Multifamily,89.0,29.89999962,70.59999847,1581385.0,944990.0,0.0,84389,2014,6,Multifamily MR (5-9),Mid-Rise Multifamily,91.0,-2.2000003800000023,-6.853583738317765,-2.60000153,-3.5519146584699457,-11093.0,-0.6965873311907606,-173633.0,-15.52203021035684,2.0,2.247191011235955,Improving,0.4385245901639344,0.5873916169113581,1,Large,1,11.343204190152012,2856.9,18.87068219791679,13.255554633897782,29.89999962,-2.2000003800000023,0,2.0,-0.06853583738317764,22.507941846676335,15.782163432192016,11.066168745997498,5.4407502715747,0.0,60,50,1,1
